disastser_number,declaration_date,year,disaster_type,incident_type,state,place_name,valid_registrations,referrals,approved,approved_amount
4250,1/21/2016,2016,DR,Flood,MO,Phelps County,66,54,43,"$144,170.49 "
4250,1/21/2016,2016,DR,Flood,MO,Polk County,36,30,7,"$6,482.44 "
4250,1/21/2016,2016,DR,Flood,MO,Pulaski County,78,63,37,"$245,956.29 "
4250,1/21/2016,2016,DR,Flood,MO,Scott County,18,15,12,"$93,512.31 "
4250,1/21/2016,2016,DR,Flood,MO,St. Charles County,337,309,166,"$599,915.50 "
4250,1/21/2016,2016,DR,Flood,MO,Ste. Genevieve County,21,15,13,"$96,517.71 "
4250,1/21/2016,2016,DR,Flood,MO,St. Francois County,33,30,17,"$37,645.47 "
4250,1/21/2016,2016,DR,Flood,MO,St. Louis County,"1,490","1,281",701,"$2,563,992.56 "
4250,1/21/2016,2016,DR,Flood,MO,Stone County,40,27,16,"$93,078.63 "
4250,1/21/2016,2016,DR,Flood,MO,Taney County,140,117,56,"$208,323.05 "
4250,1/21/2016,2016,DR,Flood,MO,Texas County,25,16,5,"$36,111.59 "
4250,1/21/2016,2016,DR,Flood,MO,Webster County,38,32,16,"$45,194.29 "
4250,1/21/2016,2016,DR,Flood,MO,Wright County,38,28,4,"$6,965.39 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Benton County,160,123,43,"$112,342.73 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Carroll County,25,21,12,"$62,815.81 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Crawford County,40,34,14,"$22,839.68 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Faulkner County,45,38,26,"$104,573.26 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Jackson County,27,24,11,"$39,369.59 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Jefferson County,168,125,50,"$240,821.45 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Lee County,34,23,4,"$51,145.59 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Little River County,24,16,7,"$96,107.67 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Perry County,66,56,40,"$396,179.98 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Sebastian County,34,25,5,"$15,033.39 "
4254,2/5/2016,2016,DR,Severe Storms,AR,Sevier County,33,22,6,"$71,992.40 "
4263,3/13/2016,2016,DR,Flood,LA,Allen Parish,168,140,63,"$539,430.09 "
4263,3/13/2016,2016,DR,Flood,LA,Ascension Parish,297,252,69,"$272,683.53 "
4263,3/13/2016,2016,DR,Flood,LA,Avoyelles Parish,35,29,7,"$12,257.29 "
4263,3/13/2016,2016,DR,Flood,LA,Beauregard Parish,316,223,127,"$1,714,070.49 "
4263,3/13/2016,2016,DR,Flood,LA,Bienville Parish,416,340,118,"$1,057,906.24 "
4263,3/13/2016,2016,DR,Flood,LA,Bossier Parish,"1,340","1,123",524,"$3,125,234.45 "
4263,3/13/2016,2016,DR,Flood,LA,Caddo Parish,"1,455","1,201",483,"$2,870,171.52 "
4263,3/13/2016,2016,DR,Flood,LA,Calcasieu Parish,747,575,380,"$3,263,344.90 "
4263,3/13/2016,2016,DR,Flood,LA,Caldwell Parish,617,486,308,"$905,906.56 "
4263,3/13/2016,2016,DR,Flood,LA,Catahoula Parish,183,138,70,"$306,223.30 "
4263,3/13/2016,2016,DR,Flood,LA,Claiborne Parish,401,328,99,"$547,854.05 "
4263,3/13/2016,2016,DR,Flood,LA,De Soto Parish,272,235,75,"$485,726.55 "
4263,3/13/2016,2016,DR,Flood,LA,East Carroll Parish,510,477,149,"$352,828.90 "
4263,3/13/2016,2016,DR,Flood,LA,Franklin Parish,203,158,43,"$91,131.67 "
4263,3/13/2016,2016,DR,Flood,LA,Grant Parish,620,509,245,"$1,705,659.48 "
4263,3/13/2016,2016,DR,Flood,LA,Jackson Parish,156,120,25,"$128,218.59 "
4263,3/13/2016,2016,DR,Flood,LA,La Salle Parish,166,116,56,"$513,917.20 "
4263,3/13/2016,2016,DR,Flood,LA,Lincoln Parish,355,304,51,"$139,676.19 "
4263,3/13/2016,2016,DR,Flood,LA,Livingston Parish,961,808,353,"$1,441,784.13 "
4263,3/13/2016,2016,DR,Flood,LA,Madison Parish,210,189,41,"$96,984.22 "
4263,3/13/2016,2016,DR,Flood,LA,Morehouse Parish,"2,238","1,966",827,"$4,445,659.65 "
4263,3/13/2016,2016,DR,Flood,LA,Natchitoches Parish,"1,428","1,161",421,"$3,204,420.36 "
4263,3/13/2016,2016,DR,Flood,LA,Ouachita Parish,"10,525","9,319","5,114","$28,194,926.28 "
4263,3/13/2016,2016,DR,Flood,LA,Rapides Parish,462,374,125,"$757,751.15 "
4263,3/13/2016,2016,DR,Flood,LA,Red River Parish,81,70,31,"$178,457.77 "
4263,3/13/2016,2016,DR,Flood,LA,Richland Parish,"1,135",984,420,"$1,986,449.50 "
4263,3/13/2016,2016,DR,Flood,LA,Sabine Parish,179,145,48,"$182,984.09 "
4263,3/13/2016,2016,DR,Flood,LA,St. Helena Parish,455,429,155,"$593,751.31 "
4263,3/13/2016,2016,DR,Flood,LA,St. Tammany Parish,"1,830","1,549",939,"$6,090,784.48 "
4263,3/13/2016,2016,DR,Flood,LA,Tangipahoa Parish,"5,892","5,437","2,359","$11,951,967.93 "
4263,3/13/2016,2016,DR,Flood,LA,Union Parish,726,568,296,"$2,022,290.91 "
4263,3/13/2016,2016,DR,Flood,LA,Vernon Parish,556,482,285,"$4,190,741.32 "
4263,3/13/2016,2016,DR,Flood,LA,Washington Parish,"2,748","2,468",934,"$5,984,996.69 "
4263,3/13/2016,2016,DR,Flood,LA,Webster Parish,"1,023",858,366,"$2,863,109.35 "
4263,3/13/2016,2016,DR,Flood,LA,West Carroll Parish,644,564,229,"$1,001,302.53 "
4263,3/13/2016,2016,DR,Flood,LA,Winn Parish,396,333,160,"$1,484,574.21 "
4266,3/19/2016,2016,DR,Flood,TX,Erath County,59,49,29,"$56,587.32 "
4266,3/19/2016,2016,DR,Flood,TX,Gregg County,140,119,58,"$301,989.31 "
4266,3/19/2016,2016,DR,Flood,TX,Harrison County,357,265,164,"$1,655,450.41 "
4266,3/19/2016,2016,DR,Flood,TX,Henderson County,104,81,19,"$90,268.13 "
4266,3/19/2016,2016,DR,Flood,TX,Hood County,20,17,8,"$34,642.26 "
4266,3/19/2016,2016,DR,Flood,TX,Jasper County,253,234,96,"$430,111.47 "
4266,3/19/2016,2016,DR,Flood,TX,Limestone County,57,43,26,"$104,739.30 "
4266,3/19/2016,2016,DR,Flood,TX,Marion County,108,85,58,"$542,155.33 "
4266,3/19/2016,2016,DR,Flood,TX,Newton County,"1,485","1,345",973,"$14,717,343.20 "
4266,3/19/2016,2016,DR,Flood,TX,Orange County,"1,622","1,240",365,"$2,930,997.29 "
4266,3/19/2016,2016,DR,Flood,TX,Parker County,50,22,9,"$73,258.44 "
4266,3/19/2016,2016,DR,Flood,TX,Shelby County,71,62,30,"$123,206.96 "
4266,3/19/2016,2016,DR,Flood,TX,Tyler County,60,50,30,"$146,039.58 "
4266,3/19/2016,2016,DR,Flood,TX,,1,1,0,
4268,3/25/2016,2016,DR,Flood,MS,Bolivar County,710,628,181,"$995,241.05 "
4268,3/25/2016,2016,DR,Flood,MS,Clarke County,64,58,20,"$137,020.35 "
4268,3/25/2016,2016,DR,Flood,MS,Coahoma County,506,421,200,"$2,021,022.84 "
4268,3/25/2016,2016,DR,Flood,MS,Fisher County,1,1,0,
4268,3/25/2016,2016,DR,Flood,MS,Forrest County,241,210,81,"$372,176.58 "
4268,3/25/2016,2016,DR,Flood,MS,George County,50,43,23,"$57,352.11 "
4268,3/25/2016,2016,DR,Flood,MS,Greene County,106,99,35,"$179,441.06 "
4268,3/25/2016,2016,DR,Flood,MS,Jones County,154,135,43,"$190,706.54 "
4268,3/25/2016,2016,DR,Flood,MS,Marion County,155,126,51,"$352,945.76 "
4268,3/25/2016,2016,DR,Flood,MS,Panola County,78,62,22,"$89,373.98 "
4268,3/25/2016,2016,DR,Flood,MS,Pearl River County,117,102,60,"$317,686.83 "
4268,3/25/2016,2016,DR,Flood,MS,Perry County,195,167,107,"$886,861.09 "
4268,3/25/2016,2016,DR,Flood,MS,Quitman County,285,255,98,"$507,020.53 "
4268,3/25/2016,2016,DR,Flood,MS,Sunflower County,164,147,29,"$133,425.87 "
4268,3/25/2016,2016,DR,Flood,MS,Tallahatchie County,290,275,47,"$115,511.72 "
4268,3/25/2016,2016,DR,Flood,MS,Tunica County,90,77,22,"$66,825.68 "
4268,3/25/2016,2016,DR,Flood,MS,Washington County,"1,224","1,129",370,"$1,684,621.79 "
4268,3/25/2016,2016,DR,Flood,MS,Wayne County,58,49,14,"$37,096.25 "
4269,4/25/2016,2016,DR,Flood,TX,Anderson County,210,168,83,"$796,311.95 "
4269,4/25/2016,2016,DR,Flood,TX,Austin County,519,359,175,"$1,193,843.48 "
4269,4/25/2016,2016,DR,Flood,TX,Cherokee County,62,56,21,"$63,730.28 "
4269,4/25/2016,2016,DR,Flood,TX,Colorado County,84,67,35,"$282,304.09 "
4269,4/25/2016,2016,DR,Flood,TX,Fayette County,116,85,28,"$145,729.95 "
4269,4/25/2016,2016,DR,Flood,TX,Fort Bend County,"1,240",560,110,"$682,128.34 "
4269,4/25/2016,2016,DR,Flood,TX,Grimes County,281,187,93,"$367,842.52 "
4269,4/25/2016,2016,DR,Flood,TX,Harris County,"20,982","17,234","8,249","$47,596,803.06 "
4269,4/25/2016,2016,DR,Flood,TX,Liberty County,567,371,117,"$459,341.26 "
4269,4/25/2016,2016,DR,Flood,TX,Montgomery County,"2,628","1,652",841,"$5,742,430.64 "
4269,4/25/2016,2016,DR,Flood,TX,Parker County,167,145,99,"$352,565.95 "
4269,4/25/2016,2016,DR,Flood,TX,San Jacinto County,369,257,96,"$289,947.60 "
4269,4/25/2016,2016,DR,Flood,TX,Smith County,238,217,98,"$559,146.38 "
4269,4/25/2016,2016,DR,Flood,TX,Waller County,991,804,450,"$3,565,173.76 "
4269,4/25/2016,2016,DR,Flood,TX,Wharton County,272,231,118,"$551,124.59 "
4269,4/25/2016,2016,DR,Flood,TX,Wood County,45,34,11,"$78,364.88 "
4272,6/11/2016,2016,DR,Flood,TX,Austin County,233,197,142,"$1,247,099.35 "
4272,6/11/2016,2016,DR,Flood,TX,Bastrop County,376,304,205,"$1,211,668.88 "
4272,6/11/2016,2016,DR,Flood,TX,Brazoria County,"1,622","1,418",992,"$8,446,956.53 "
4272,6/11/2016,2016,DR,Flood,TX,Brazos County,459,388,178,"$915,800.80 "
4272,6/11/2016,2016,DR,Flood,TX,Burleson County,243,202,80,"$361,945.90 "
4272,6/11/2016,2016,DR,Flood,TX,Eastland County,113,80,52,"$411,726.66 "
4272,6/11/2016,2016,DR,Flood,TX,Fayette County,38,28,19,"$124,334.90 "
4272,6/11/2016,2016,DR,Flood,TX,Fort Bend County,"1,346","1,173",787,"$8,734,880.44 "
4272,6/11/2016,2016,DR,Flood,TX,Grimes County,439,382,169,"$666,314.61 "
4272,6/11/2016,2016,DR,Flood,TX,Harris County,"1,321","1,002",310,"$1,736,804.34 "
4272,6/11/2016,2016,DR,Flood,TX,Hidalgo County,"1,129","1,052",230,"$569,793.33 "
4272,6/11/2016,2016,DR,Flood,TX,Hood County,237,204,92,"$371,485.07 "
4272,6/11/2016,2016,DR,Flood,TX,Kleberg County,481,432,81,"$204,025.84 "
4272,6/11/2016,2016,DR,Flood,TX,Lee County,103,91,34,"$394,501.99 "
4272,6/11/2016,2016,DR,Flood,TX,Liberty County,469,415,185,"$615,947.24 "
4272,6/11/2016,2016,DR,Flood,TX,Montgomery County,"2,826","2,563","1,401","$10,095,409.65 "
4272,6/11/2016,2016,DR,Flood,TX,Palo Pinto County,37,34,18,"$129,354.37 "
4272,6/11/2016,2016,DR,Flood,TX,Parker County,47,38,19,"$75,160.09 "
4272,6/11/2016,2016,DR,Flood,TX,San Jacinto County,246,224,111,"$580,146.74 "
4272,6/11/2016,2016,DR,Flood,TX,Stephens County,84,67,40,"$251,186.50 "
4272,6/11/2016,2016,DR,Flood,TX,Travis County,189,168,82,"$529,340.57 "
4272,6/11/2016,2016,DR,Flood,TX,Tyler County,120,106,38,"$265,355.59 "
4272,6/11/2016,2016,DR,Flood,TX,Waller County,383,330,174,"$1,572,550.80 "
4272,6/11/2016,2016,DR,Flood,TX,Washington County,855,705,260,"$1,165,241.87 "
4273,6/25/2016,2016,DR,Flood,WV,Clay County,940,808,590,"$4,845,476.40 "
4273,6/25/2016,2016,DR,Flood,WV,Fayette County,399,341,220,"$1,116,672.74 "
4273,6/25/2016,2016,DR,Flood,WV,Greenbrier County,"2,629","2,148","1,490","$13,934,035.76 "
4273,6/25/2016,2016,DR,Flood,WV,Jackson County,71,59,27,"$66,654.47 "
4273,6/25/2016,2016,DR,Flood,WV,Kanawha County,"2,206","1,909","1,389","$13,782,327.57 "
4273,6/25/2016,2016,DR,Flood,WV,Lincoln County,103,91,53,"$209,421.17 "
4273,6/25/2016,2016,DR,Flood,WV,Monroe County,94,67,43,"$175,487.53 "
4273,6/25/2016,2016,DR,Flood,WV,Nicholas County,"1,094",913,559,"$3,464,999.75 "
4273,6/25/2016,2016,DR,Flood,WV,Pocahontas County,117,87,42,"$179,199.43 "
4273,6/25/2016,2016,DR,Flood,WV,Roane County,341,284,195,"$1,639,968.72 "
4273,6/25/2016,2016,DR,Flood,WV,Summers County,306,192,88,"$418,718.36 "
4273,6/25/2016,2016,DR,Flood,WV,Webster County,492,410,255,"$2,515,036.39 "
4277,8/14/2016,2016,DR,Flood,LA,Acadia Parish,"3,850","3,371","1,679","$7,829,321.26 "
4277,8/14/2016,2016,DR,Flood,LA,Ascension Parish,"12,088","10,863","7,157","$58,450,989.38 "
4277,8/14/2016,2016,DR,Flood,LA,Avoyelles Parish,581,521,225,"$631,687.82 "
4277,8/14/2016,2016,DR,Flood,LA,East Baton Rouge Parish,"61,841","55,176","35,038","$382,816,225.35 "
4277,8/14/2016,2016,DR,Flood,LA,East Feliciana Parish,"1,210","1,083",523,"$5,483,794.76 "
4277,8/14/2016,2016,DR,Flood,LA,Evangeline Parish,"1,309","1,152",541,"$2,514,238.15 "
4277,8/14/2016,2016,DR,Flood,LA,Iberia Parish,"4,269","3,811","1,578","$6,489,111.85 "
4277,8/14/2016,2016,DR,Flood,LA,Iberville Parish,"1,047",923,275,"$1,259,449.30 "
4277,8/14/2016,2016,DR,Flood,LA,Jefferson Davis Parish,"1,295","1,148",394,"$1,409,511.92 "
4277,8/14/2016,2016,DR,Flood,LA,Lafayette Parish,"9,843","8,660","4,848","$35,741,004.37 "
4277,8/14/2016,2016,DR,Flood,LA,Livingston Parish,"30,092","26,983","19,820","$209,851,907.90 "
4277,8/14/2016,2016,DR,Flood,LA,Pointe Coupee Parish,"1,048",914,394,"$1,579,988.11 "
4277,8/14/2016,2016,DR,Flood,LA,St. Helena Parish,"1,556","1,437",644,"$4,470,719.96 "
4277,8/14/2016,2016,DR,Flood,LA,St. James Parish,288,265,69,"$275,104.49 "
4277,8/14/2016,2016,DR,Flood,LA,St. Landry Parish,"3,876","3,408","1,432","$5,573,716.85 "
4277,8/14/2016,2016,DR,Flood,LA,St. Martin Parish,"2,893","2,624","1,096","$5,566,312.17 "
4277,8/14/2016,2016,DR,Flood,LA,St. Tammany Parish,503,428,189,"$635,547.50 "
4277,8/14/2016,2016,DR,Flood,LA,Tangipahoa Parish,"10,053","9,162","5,044","$34,645,273.72 "
4277,8/14/2016,2016,DR,Flood,LA,Vermilion Parish,"3,793","3,373","1,829","$10,185,705.40 "
4277,8/14/2016,2016,DR,Flood,LA,Washington Parish,411,367,149,"$573,244.72 "
4277,8/14/2016,2016,DR,Flood,LA,West Baton Rouge Parish,304,261,76,"$181,518.39 "
4277,8/14/2016,2016,DR,Flood,LA,West Feliciana Parish,350,315,104,"$747,098.70 "
4280,9/28/2016,2016,DR,Hurricane,FL,Citrus County,"1,002",819,468,"$2,367,753.10 "
4280,9/28/2016,2016,DR,Hurricane,FL,Dixie County,390,318,167,"$1,133,743.29 "
4280,9/28/2016,2016,DR,Hurricane,FL,Hernando County,339,286,149,"$610,903.46 "
4280,9/28/2016,2016,DR,Hurricane,FL,Hillsborough County,236,203,38,"$136,854.99 "
4280,9/28/2016,2016,DR,Hurricane,FL,Leon County,"1,446",997,210,"$527,697.16 "
4280,9/28/2016,2016,DR,Hurricane,FL,Levy County,374,284,122,"$542,807.84 "
4280,9/28/2016,2016,DR,Hurricane,FL,Manatee County,426,305,183,"$740,064.10 "
4280,9/28/2016,2016,DR,Hurricane,FL,Pasco County,941,825,418,"$1,652,254.22 "
4280,9/28/2016,2016,DR,Hurricane,FL,Pinellas County,593,523,86,"$256,550.06 "
4280,9/28/2016,2016,DR,Hurricane,FL,Taylor County,320,247,121,"$696,042.45 "
4280,9/28/2016,2016,DR,Hurricane,FL,Wakulla County,158,112,28,"$66,345.66 "
4283,10/8/2016,2016,DR,Hurricane,FL,Brevard County,"5,390","4,387",663,"$1,344,055.63 "
4283,10/8/2016,2016,DR,Hurricane,FL,Duval County,"5,383","4,322",675,"$1,768,639.57 "
4283,10/8/2016,2016,DR,Hurricane,FL,Flagler County,"5,008","3,633",400,"$1,223,831.77 "
4283,10/8/2016,2016,DR,Hurricane,FL,Indian River County,644,529,104,"$211,963.57 "
4283,10/8/2016,2016,DR,Hurricane,FL,Nassau County,619,452,109,"$265,483.72 "
4283,10/8/2016,2016,DR,Hurricane,FL,Putnam County,"1,794","1,420",405,"$1,086,965.52 "
4283,10/8/2016,2016,DR,Hurricane,FL,Seminole County,854,678,75,"$173,706.43 "
4283,10/8/2016,2016,DR,Hurricane,FL,St. Johns County,"5,247","4,240","1,915","$8,777,182.72 "
4283,10/8/2016,2016,DR,Hurricane,FL,Volusia County,"17,567","14,292","2,479","$6,273,048.76 "
4284,10/8/2016,2016,DR,Hurricane,GA,Bryan County,940,682,104,"$364,699.83 "
4284,10/8/2016,2016,DR,Hurricane,GA,Bulloch County,640,457,78,"$315,037.86 "
4284,10/8/2016,2016,DR,Hurricane,GA,Chatham County,"12,921","9,314","1,167","$3,782,137.83 "
4284,10/8/2016,2016,DR,Hurricane,GA,Effingham County,"1,103",735,112,"$341,608.60 "
4284,10/8/2016,2016,DR,Hurricane,GA,Evans County,263,194,33,"$96,118.48 "
4284,10/8/2016,2016,DR,Hurricane,GA,Glynn County,"2,393","1,764",310,"$932,120.49 "
4284,10/8/2016,2016,DR,Hurricane,GA,Liberty County,"1,361",940,96,"$252,838.31 "
4284,10/8/2016,2016,DR,Hurricane,GA,Long County,340,237,42,"$85,966.38 "
4284,10/8/2016,2016,DR,Hurricane,GA,McIntosh County,620,462,94,"$306,438.83 "
4284,10/8/2016,2016,DR,Hurricane,GA,Wayne County,490,356,55,"$130,142.40 "
4285,10/10/2016,2016,DR,Hurricane,NC,Anson County,96,82,10,"$23,860.95 "
4285,10/10/2016,2016,DR,Hurricane,NC,Beaufort County,698,588,226,"$570,755.82 "
4285,10/10/2016,2016,DR,Hurricane,NC,Berkeley County,1,1,0,
4285,10/10/2016,2016,DR,Hurricane,NC,Bertie County,"1,030",925,304,"$921,773.95 "
4285,10/10/2016,2016,DR,Hurricane,NC,Bladen County,"2,972","2,578",822,"$2,446,218.26 "
4285,10/10/2016,2016,DR,Hurricane,NC,Brunswick County,800,671,116,"$360,103.94 "
4285,10/10/2016,2016,DR,Hurricane,NC,Camden County,202,165,75,"$265,348.55 "
4285,10/10/2016,2016,DR,Hurricane,NC,Carteret County,49,42,17,"$74,922.60 "
4285,10/10/2016,2016,DR,Hurricane,NC,Charleston County,1,1,0,
4285,10/10/2016,2016,DR,Hurricane,NC,Chatham County,29,20,10,"$14,092.36 "
4285,10/10/2016,2016,DR,Hurricane,NC,Chowan County,211,183,58,"$116,110.58 "
4285,10/10/2016,2016,DR,Hurricane,NC,Columbus County,"5,188","4,573","1,893","$6,399,874.15 "
4285,10/10/2016,2016,DR,Hurricane,NC,Craven County,624,535,162,"$693,000.91 "
4285,10/10/2016,2016,DR,Hurricane,NC,Cumberland County,"14,803","12,042","5,066","$16,298,649.96 "
4285,10/10/2016,2016,DR,Hurricane,NC,Currituck County,321,245,77,"$271,863.94 "
4285,10/10/2016,2016,DR,Hurricane,NC,Dare County,"1,126",873,439,"$1,406,920.31 "
4285,10/10/2016,2016,DR,Hurricane,NC,Duplin County,"1,331","1,176",430,"$1,201,777.45 "
4285,10/10/2016,2016,DR,Hurricane,NC,Edgecombe County,"3,147","2,762","1,823","$9,858,690.58 "
4285,10/10/2016,2016,DR,Hurricane,NC,Gates County,160,132,54,"$204,769.70 "
4285,10/10/2016,2016,DR,Hurricane,NC,Greene County,583,495,153,"$656,096.94 "
4285,10/10/2016,2016,DR,Hurricane,NC,Halifax County,491,442,143,"$386,266.41 "
4285,10/10/2016,2016,DR,Hurricane,NC,Harnett County,"1,806","1,352",381,"$1,433,805.53 "
4285,10/10/2016,2016,DR,Hurricane,NC,Hertford County,455,407,132,"$319,056.56 "
4285,10/10/2016,2016,DR,Hurricane,NC,Hoke County,"1,939","1,546",328,"$775,552.08 "
4285,10/10/2016,2016,DR,Hurricane,NC,Hyde County,196,145,51,"$117,747.20 "
4285,10/10/2016,2016,DR,Hurricane,NC,Johnston County,"1,856","1,400",461,"$2,339,068.10 "
4285,10/10/2016,2016,DR,Hurricane,NC,Jones County,226,198,93,"$397,744.78 "
4285,10/10/2016,2016,DR,Hurricane,NC,Lee County,222,169,61,"$173,016.56 "
4285,10/10/2016,2016,DR,Hurricane,NC,Lenoir County,"3,301","2,698","1,366","$4,253,202.96 "
4285,10/10/2016,2016,DR,Hurricane,NC,Martin County,213,184,61,"$178,406.86 "
4285,10/10/2016,2016,DR,Hurricane,NC,Moore County,397,298,93,"$364,252.10 "
4285,10/10/2016,2016,DR,Hurricane,NC,Nash County,954,784,255,"$773,274.06 "
4285,10/10/2016,2016,DR,Hurricane,NC,Northampton County,252,227,72,"$177,869.04 "
4285,10/10/2016,2016,DR,Hurricane,NC,Onslow County,442,354,77,"$209,493.01 "
4285,10/10/2016,2016,DR,Hurricane,NC,Pasquotank County,481,389,121,"$318,449.45 "
4285,10/10/2016,2016,DR,Hurricane,NC,Pender County,962,849,351,"$2,201,710.33 "
4285,10/10/2016,2016,DR,Hurricane,NC,Perquimans County,109,86,20,"$53,781.20 "
4285,10/10/2016,2016,DR,Hurricane,NC,Pitt County,"3,313","2,693","1,267","$2,401,534.53 "
4285,10/10/2016,2016,DR,Hurricane,NC,Richmond County,175,155,35,"$70,726.03 "
4285,10/10/2016,2016,DR,Hurricane,NC,Robeson County,"18,546","15,905","7,644","$25,963,807.53 "
4285,10/10/2016,2016,DR,Hurricane,NC,Sampson County,"2,251","1,873",598,"$2,052,171.36 "
4285,10/10/2016,2016,DR,Hurricane,NC,Scotland County,548,414,67,"$99,353.76 "
4285,10/10/2016,2016,DR,Hurricane,NC,Statewide,1,1,0,
4285,10/10/2016,2016,DR,Hurricane,NC,Tyrrell County,288,255,110,"$291,499.44 "
4285,10/10/2016,2016,DR,Hurricane,NC,Wake County,934,681,204,"$587,076.07 "
4285,10/10/2016,2016,DR,Hurricane,NC,Washington County,324,281,90,"$207,299.67 "
4285,10/10/2016,2016,DR,Hurricane,NC,Wayne County,"6,722","5,476","2,952","$10,032,233.85 "
4285,10/10/2016,2016,DR,Hurricane,NC,Wilson County,725,604,235,"$930,009.74 "
4285,10/10/2016,2016,DR,Hurricane,NC,,2,2,0,
4286,10/11/2016,2016,DR,Hurricane,SC,Allendale County,253,214,44,"$134,381.84 "
4286,10/11/2016,2016,DR,Hurricane,SC,Bamberg County,238,200,51,"$133,480.12 "
4286,10/11/2016,2016,DR,Hurricane,SC,Barnwell County,118,103,12,"$23,807.46 "
4286,10/11/2016,2016,DR,Hurricane,SC,Beaufort County,"7,439","5,480","1,313","$3,576,881.54 "
4286,10/11/2016,2016,DR,Hurricane,SC,Berkeley County,"2,019","1,770",317,"$1,036,888.59 "
4286,10/11/2016,2016,DR,Hurricane,SC,Calhoun County,125,107,25,"$56,006.56 "
4286,10/11/2016,2016,DR,Hurricane,SC,Charleston County,"3,090","2,580",685,"$2,014,021.31 "
4286,10/11/2016,2016,DR,Hurricane,SC,Chesterfield County,272,217,51,"$121,307.30 "
4286,10/11/2016,2016,DR,Hurricane,SC,Clarendon County,702,619,170,"$372,803.92 "
4286,10/11/2016,2016,DR,Hurricane,SC,Colleton County,"1,216",996,281,"$613,339.58 "
4286,10/11/2016,2016,DR,Hurricane,SC,Cumberland County,1,1,0,
4286,10/11/2016,2016,DR,Hurricane,SC,Darlington County,"1,807","1,520",281,"$701,110.58 "
4286,10/11/2016,2016,DR,Hurricane,SC,Dillon County,"2,621","2,300",834,"$2,652,205.09 "
4286,10/11/2016,2016,DR,Hurricane,SC,Dorchester County,"1,622","1,359",276,"$899,628.46 "
4286,10/11/2016,2016,DR,Hurricane,SC,Florence County,"5,420","4,626","1,409","$3,778,635.77 "
4286,10/11/2016,2016,DR,Hurricane,SC,Georgetown County,"1,883","1,692",601,"$1,582,442.93 "
4286,10/11/2016,2016,DR,Hurricane,SC,Hampton County,676,553,85,"$203,611.04 "
4286,10/11/2016,2016,DR,Hurricane,SC,Horry County,"6,521","5,543","1,792","$7,252,528.14 "
4286,10/11/2016,2016,DR,Hurricane,SC,Jasper County,"1,111",841,175,"$467,580.36 "
4286,10/11/2016,2016,DR,Hurricane,SC,Lee County,464,383,79,"$238,344.48 "
4286,10/11/2016,2016,DR,Hurricane,SC,Marion County,"4,159","3,641","1,600","$9,746,514.52 "
4286,10/11/2016,2016,DR,Hurricane,SC,Marlboro County,551,461,108,"$333,151.16 "
4286,10/11/2016,2016,DR,Hurricane,SC,Orangeburg County,"1,990","1,695",415,"$1,098,457.61 "
4286,10/11/2016,2016,DR,Hurricane,SC,Sumter County,774,631,180,"$475,674.66 "
4286,10/11/2016,2016,DR,Hurricane,SC,Williamsburg County,"2,409","2,262",874,"$2,298,083.29 "
4286,10/11/2016,2016,DR,Hurricane,SC,,1,1,0,
4290,11/2/2016,2016,DR,Flood,MN,Blue Earth County,173,155,89,"$407,957.52 "
4290,11/2/2016,2016,DR,Flood,MN,Freeborn County,244,226,120,"$430,950.13 "
4290,11/2/2016,2016,DR,Flood,MN,Hennepin County,128,111,48,"$153,835.96 "
4290,11/2/2016,2016,DR,Flood,MN,Le Sueur County,47,42,13,"$21,394.47 "
4290,11/2/2016,2016,DR,Flood,MN,Rice County,16,13,5,"$10,071.13 "
4290,11/2/2016,2016,DR,Flood,MN,Steele County,83,71,32,"$59,874.19 "
4290,11/2/2016,2016,DR,Flood,MN,Waseca County,740,615,354,"$1,514,333.67 "
4291,11/2/2016,2016,DR,Hurricane,VA,Chesapeake,684,587,204,"$876,298.67 "
4291,11/2/2016,2016,DR,Hurricane,VA,Hampton,223,193,88,"$270,132.44 "
4291,11/2/2016,2016,DR,Hurricane,VA,Newport News,207,178,103,"$374,445.86 "
4291,11/2/2016,2016,DR,Hurricane,VA,Norfolk,688,575,221,"$691,268.83 "
4291,11/2/2016,2016,DR,Hurricane,VA,Portsmouth,578,490,179,"$680,766.18 "
4291,11/2/2016,2016,DR,Hurricane,VA,Suffolk,306,261,93,"$489,386.45 "
